t,fl_hip,fl_thigh,fl_crank,fr_hip,fr_thigh,fr_crank,rl_hip,rl_thigh,rl_crank,rr_hip,rr_thigh,rr_crank
1.400000000000000133e-01,-0.000000000000000000e+00,-7.593970245538868291e-02,-8.506779058285333928e-03,-0.000000000000000000e+00,1.446626621005155933e-01,-1.135154742313079085e-01,0.000000000000000000e+00,-1.446626621005182300e-01,1.135154742312735193e-01,0.000000000000000000e+00,7.593970245538614328e-02,8.506779058286248127e-03
1.416666666666666630e-01,-0.000000000000000000e+00,-7.858170982955639539e-02,-1.118134080562013452e-02,-0.000000000000000000e+00,1.369690490101808655e-01,-1.191323789518460158e-01,0.000000000000000000e+00,-1.369690490101926061e-01,1.191323789518689003e-01,0.000000000000000000e+00,7.858170982956058648e-02,1.118134080561707967e-02
1.433333333333333404e-01,-0.000000000000000000e+00,-8.121638106386450118e-02,-1.385774107548380131e-02,-0.000000000000000000e+00,1.291910072238912077e-01,-1.246421766341634235e-01,0.000000000000000000e+00,-1.291910072238807716e-01,1.246421766341644505e-01,0.000000000000000000e+00,8.121638106386594447e-02,1.385774107549607448e-02
1.450000000000000178e-01,-0.000000000000000000e+00,-8.384367872820580603e-02,-1.653594188003394000e-02,-0.000000000000000000e+00,1.213378739533034212e-01,-1.300396239402306919e-01,0.000000000000000000e+00,-1.213378739533119838e-01,1.300396239402337173e-01,0.000000000000000000e+00,8.384367872820189249e-02,1.653594188001928159e-02
1.466666666666666674e-01,-0.000000000000000000e+00,-8.646356552015087293e-02,-1.921590523651189181e-02,-0.000000000000000000e+00,1.134190309530477281e-01,-1.353197751118023484e-01,0.000000000000000000e+00,-1.134190309530478113e-01,1.353197751118021819e-01,0.000000000000000000e+00,8.646356552014612673e-02,1.921590523651971194e-02
1.483333333333333448e-01,-0.000000000000000000e+00,-8.907600426804129778e-02,-2.189759317059359126e-02,-0.000000000000000000e+00,1.054438807625243668e-01,-1.404779966862767793e-01,0.000000000000000000e+00,-1.054438807625382446e-01,1.404779966862645391e-01,0.000000000000000000e+00,8.907600426803259641e-02,2.189759317057846447e-02
1.500000000000000222e-01,-0.000000000000000000e+00,-9.168095793403914506e-02,-2.458096771937496802e-02,-0.000000000000000000e+00,9.742182450651276637e-02,-1.455099801446131935e-01,0.000000000000000000e+00,-9.742182450652682457e-02,1.455099801446010921e-01,0.000000000000000000e+00,9.168095793403874261e-02,2.458096771937262962e-02
1.516666666666666718e-01,-0.000000000000000000e+00,-9.427838961716450417e-02,-2.726599093464407084e-02,-0.000000000000000000e+00,8.936224137288688307e-02,-1.504117524174668485e-01,0.000000000000000000e+00,-8.936224137289638936e-02,1.504117524174324316e-01,0.000000000000000000e+00,9.427838961716664135e-02,2.726599093464595128e-02
1.533333333333333492e-01,-0.000000000000000000e+00,-9.686826255626268534e-02,-2.995262488588916472e-02,-0.000000000000000000e+00,8.127446985897643361e-02,-1.551796842011338717e-01,0.000000000000000000e+00,-8.127446985897193721e-02,1.551796842012224398e-01,0.000000000000000000e+00,9.686826255627009608e-02,2.995262488590061389e-02
1.549999999999999989e-01,-0.000000000000000000e+00,-9.945054013299510498e-02,-3.264083166350805615e-02,-0.000000000000000000e+00,7.316779085071246913e-02,-1.598104960597777902e-01,0.000000000000000000e+00,-7.316779085071600797e-02,1.598104960598149826e-01,0.000000000000000000e+00,9.945054013299159390e-02,3.264083166350868759e-02
1.566666666666666763e-01,-0.000000000000000000e+00,-1.020251858747156098e-01,-3.533057338176403411e-02,-0.000000000000000000e+00,6.505141257281769895e-02,-1.643012623150660600e-01,0.000000000000000000e+00,-6.505141257279620226e-02,1.643012623151492990e-01,0.000000000000000000e+00,1.020251858747195373e-01,3.533057338176680967e-02
1.583333333333333537e-01,-0.000000000000000000e+00,-1.045921634574459025e-01,-3.802181218193959045e-02,-0.000000000000000000e+00,5.693445742196149434e-02,-1.686494127472755455e-01,0.000000000000000000e+00,-5.693445742194893494e-02,1.686494127472789317e-01,0.000000000000000000e+00,1.045921634574481229e-01,3.802181218193623202e-02
1.600000000000000033e-01,-0.000000000000000000e+00,-1.071514367086457975e-01,-4.071451023537093344e-02,-0.000000000000000000e+00,4.882595067148013529e-02,-1.728527321524418736e-01,0.000000000000000000e+00,-4.882595067148665091e-02,1.728527321523956051e-01,0.000000000000000000e+00,1.071514367086490033e-01,4.071451023536824809e-02
1.616666666666666807e-01,-0.000000000000000000e+00,-1.097029696101085861e-01,-4.340862974642639704e-02,-0.000000000000000000e+00,4.073481101281904021e-02,-1.769093578194720628e-01,0.000000000000000000e+00,-4.073481101282180189e-02,1.769093578195024552e-01,0.000000000000000000e+00,1.097029696101073648e-01,4.340862974642042960e-02
1.633333333333333304e-01,-0.000000000000000000e+00,-1.122467263007019544e-01,-4.610413295556099050e-02,-0.000000000000000000e+00,3.266984287897159445e-02,-1.808177750089408620e-01,0.000000000000000000e+00,-3.266984287898215544e-02,1.808177750089976776e-01,0.000000000000000000e+00,1.122467263006986793e-01,4.610413295557137109e-02
1.650000000000000078e-01,-0.000000000000000000e+00,-1.147826710791447352e-01,-4.880098214227635012e-02,-0.000000000000000000e+00,2.463973047696621510e-02,-1.845768105280478633e-01,0.000000000000000000e+00,-2.463973047697395544e-02,1.845768105280754801e-01,0.000000000000000000e+00,1.147826710791476912e-01,4.880098214226782222e-02
1.666666666666666852e-01,-0.000000000000000000e+00,-1.173107684067262457e-01,-5.149913962801786621e-02,-0.000000000000000000e+00,1.665303343929775207e-02,-1.881856245109654047e-01,0.000000000000000000e+00,-1.665303343930890287e-02,1.881856245109247150e-01,0.000000000000000000e+00,1.173107684067258433e-01,5.149913962801921236e-02
1.683333333333333348e-01,-0.000000000000000000e+00,-1.198309829099714896e-01,-5.419856777923692109e-02,-0.000000000000000000e+00,8.718183991667649915e-03,-1.916437005225666013e-01,0.000000000000000000e+00,-8.718183991668395846e-03,1.916437005225493095e-01,0.000000000000000000e+00,1.198309829099657442e-01,5.419856777923177937e-02
1.700000000000000122e-01,-0.000000000000000000e+00,-1.223432793832874566e-01,-5.689922901016435108e-02,-0.000000000000000000e+00,8.434855226145896714e-04,-1.949508341116158172e-01,0.000000000000000000e+00,-8.434855226113311018e-04,1.949508341116473753e-01,0.000000000000000000e+00,1.223432793832893856e-01,5.689922901016560008e-02
1.716666666666666896e-01,-0.000000000000000000e+00,-1.248476227915885778e-01,-5.960108578581869293e-02,-0.000000000000000000e+00,-6.962887568466465810e-03,-1.981071199446000630e-01,0.000000000000000000e+00,6.962887568485578126e-03,1.981071199446312880e-01,0.000000000000000000e+00,1.248476227915835401e-01,5.960108578582469507e-02
1.733333333333333393e-01,-0.000000000000000000e+00,-1.273439782728205960e-01,-6.230410062477376165e-02,-0.000000000000000000e+00,-1.469288887463660910e-02,-2.011129376564627091e-01,0.000000000000000000e+00,1.469288887464953453e-02,2.011129376564934068e-01,0.000000000000000000e+00,1.273439782728202352e-01,6.230410062476659377e-02
1.750000000000000167e-01,-0.000000000000000000e+00,-1.298323111405188801e-01,-6.500823610202675906e-02,-0.000000000000000000e+00,-2.233859797072177550e-02,-2.039689365543258803e-01,0.000000000000000000e+00,2.233859797071308106e-02,2.039689365542421695e-01,0.000000000000000000e+00,1.298323111405199071e-01,6.500823610202585701e-02
1.766666666666666663e-01,-0.000000000000000000e+00,-1.323125868862925769e-01,-6.771345485184819546e-02,-0.000000000000000000e+00,-2.989221752477492708e-02,-2.066760193114139665e-01,0.000000000000000000e+00,2.989221752476774879e-02,2.066760193114521305e-01,0.000000000000000000e+00,1.323125868862956578e-01,6.771345485183877244e-02
1.783333333333333437e-01,-0.000000000000000000e+00,-1.347847711822444117e-01,-7.041971957049669717e-02,-0.000000000000000000e+00,-3.734606966949505918e-02,-2.092353247878166456e-01,0.000000000000000000e+00,3.734606966951801305e-02,2.092353247878396549e-01,0.000000000000000000e+00,1.347847711822449113e-01,7.041971957048596964e-02
1.800000000000000211e-01,-0.000000000000000000e+00,-1.372488298834301790e-01,-7.312699301904175553e-02,-0.000000000000000000e+00,-4.469259176922096150e-02,-2.116482101081264555e-01,0.000000000000000000e+00,4.469259176920929721e-02,2.116482101080878198e-01,0.000000000000000000e+00,1.372488298834289022e-01,7.312699301903519133e-02
1.816666666666666707e-01,-0.000000000000000000e+00,-1.397047290301407785e-01,-7.583523802602233632e-02,-0.000000000000000000e+00,-5.192433171518061330e-02,-2.139162321268841538e-01,0.000000000000000000e+00,5.192433171516994822e-02,2.139162321268900935e-01,0.000000000000000000e+00,1.397047290301433875e-01,7.583523802602634700e-02
1.833333333333333481e-01,-0.000000000000000000e+00,-1.421524348503245827e-01,-7.854441749023895192e-02,-0.000000000000000000e+00,-5.903394287876829322e-02,-2.160411284046914737e-01,0.000000000000000000e+00,5.903394287874952351e-02,2.160411284046890867e-01,0.000000000000000000e+00,1.421524348503210855e-01,7.854441749022834929e-02
1.850000000000000255e-01,-0.000000000000000000e+00,-1.445919137617684980e-01,-8.125449438331161511e-02,-0.000000000000000000e+00,-6.601417884565140282e-02,-2.180247978127145270e-01,0.000000000000000000e+00,6.601417884567084560e-02,2.180247978127241026e-01,0.000000000000000000e+00,1.445919137617702743e-01,8.125449438332026098e-02
1.866666666666666752e-01,-0.000000000000000000e+00,-1.470231323744261021e-01,-8.396543175245375912e-02,-0.000000000000000000e+00,-7.285788804847152800e-02,-2.198692808772489127e-01,2.220446049250313081e-16,7.285788804848034039e-02,2.198692808772758911e-01,0.000000000000000000e+00,1.470231323744217722e-01,8.396543175244855495e-02
1.883333333333333526e-01,-0.000000000000000000e+00,-1.494460574925404461e-01,-8.667719272293647470e-02,-0.000000000000000000e+00,-7.955800840770387017e-02,-2.215767399702939788e-01,0.000000000000000000e+00,7.955800840769652882e-02,2.215767399703042206e-01,0.000000000000000000e+00,1.494460574925380869e-01,8.667719272293551713e-02
1.900000000000000022e-01,-0.000000000000000000e+00,-1.518606561168477087e-01,-8.938974050079696865e-02,-0.000000000000000000e+00,-8.610756208333819606e-02,-2.231494394430533768e-01,0.000000000000000000e+00,8.610756208335058892e-02,2.231494394430593720e-01,0.000000000000000000e+00,1.518606561168564517e-01,8.938974050080178424e-02
1.916666666666666796e-01,-0.000000000000000000e+00,-1.542668954466734355e-01,-9.210303837532683724e-02,-0.000000000000000000e+00,-9.249965043107361007e-02,-2.245897257940815683e-01,0.000000000000000000e+00,9.249965043108249185e-02,2.245897257940880076e-01,0.000000000000000000e+00,1.542668954466698827e-01,9.210303837534294935e-02
1.933333333333333570e-01,-0.000000000000000000e+00,-1.566647428819578913e-01,-9.481704972162313672e-02,-2.220446049250313081e-16,-9.872744924767434815e-02,-2.259000079557636764e-01,0.000000000000000000e+00,9.872744924766890806e-02,2.259000079557755003e-01,0.000000000000000000e+00,1.566647428819663845e-01,9.481704972163264300e-02
1.950000000000000067e-01,-0.000000000000000000e+00,-1.590541660253466938e-01,-9.753173800302554486e-02,-0.000000000000000000e+00,-1.047842043820889080e-01,-2.270827377750065934e-01,0.000000000000000000e+00,1.047842043820717967e-01,2.270827377749994880e-01,0.000000000000000000e+00,1.590541660253469713e-01,9.753173800302639140e-02
1.966666666666666841e-01,-0.000000000000000000e+00,-1.614351326841039214e-01,-1.002470667735960719e-01,-0.000000000000000000e+00,-1.106632277783675261e-01,-2.281403907580432378e-01,0.000000000000000000e+00,1.106632277783727580e-01,2.281403907580612789e-01,0.000000000000000000e+00,1.614351326841032275e-01,1.002470667736139187e-01
1.983333333333333337e-01,-0.000000000000000000e+00,-1.638076108720657176e-01,-1.029629996806025599e-01,-0.000000000000000000e+00,-1.163578940081356067e-01,-2.290754471413609106e-01,0.000000000000000000e+00,1.163578940081490681e-01,2.290754471413226634e-01,0.000000000000000000e+00,1.638076108720684099e-01,1.029629996806182141e-01
2.000000000000000111e-01,-0.000000000000000000e+00,-1.661715688115656397e-01,-1.056795004667982485e-01,-0.000000000000000000e+00,-1.218616373401797265e-01,-2.298903733439613684e-01,0.000000000000000000e+00,1.218616373401762570e-01,2.298903733439589536e-01,0.000000000000000000e+00,1.661715688115599499e-01,1.056795004667719085e-01
2.016666666666666885e-01,-0.000000000000000000e+00,-1.685269749351676061e-01,-1.083965329727955840e-01,-0.000000000000000000e+00,-1.271679493857739429e-01,-2.305876038495500990e-01,0.000000000000000000e+00,1.271679493857715837e-01,2.305876038495743852e-01,0.000000000000000000e+00,1.685269749351723800e-01,1.083965329727871602e-01
2.033333333333333381e-01,-0.000000000000000000e+00,-1.708737978875918551e-01,-1.111140611395019101e-01,-0.000000000000000000e+00,-1.322703773492862334e-01,-2.311695235605100984e-01,0.000000000000000000e+00,1.322703773492789059e-01,2.311695235605162879e-01,0.000000000000000000e+00,1.708737978876027630e-01,1.111140611395005223e-01
2.050000000000000155e-01,-0.000000000000000000e+00,-1.732120065273694554e-01,-1.138320490102843335e-01,-0.000000000000000000e+00,-1.371625229037746752e-01,-2.316384506583946679e-01,0.000000000000000000e+00,1.371625229037733429e-01,2.316384506583979153e-01,0.000000000000000000e+00,1.732120065273737020e-01,1.138320490102889548e-01
2.066666666666666929e-01,-0.000000000000000000e+00,-1.755415699285672870e-01,-1.165504607332277787e-01,-0.000000000000000000e+00,-1.418380417032193419e-01,-2.319966200010515345e-01,0.000000000000000000e+00,1.418380417032095997e-01,2.319966200010519508e-01,0.000000000000000000e+00,1.755415699285651221e-01,1.165504607332255305e-01
2.083333333333333426e-01,-0.000000000000000000e+00,-1.778624573824469368e-01,-1.192692605633854375e-01,-0.000000000000000000e+00,-1.462906435339305644e-01,-2.322461670778547538e-01,0.000000000000000000e+00,1.462906435339306199e-01,2.322461670778580567e-01,0.000000000000000000e+00,1.778624573824479083e-01,1.192692605633939723e-01
2.100000000000000200e-01,-0.000000000000000000e+00,-1.801746383990741607e-01,-1.219884128649513094e-01,-0.000000000000000000e+00,-1.505140930994777748e-01,-2.323891125405595504e-01,0.000000000000000000e+00,1.505140930994803283e-01,2.323891125405560809e-01,0.000000000000000000e+00,1.801746383990742439e-01,1.219884128649516564e-01
2.116666666666666696e-01,-0.000000000000000000e+00,-1.824780827088672008e-01,-1.247078821133929538e-01,-0.000000000000000000e+00,-1.545022114254386847e-01,-2.324273473199564288e-01,0.000000000000000000e+00,1.545022114254423484e-01,2.324273473199505724e-01,0.000000000000000000e+00,1.824780827088609281e-01,1.247078821133865700e-01
2.133333333333333470e-01,-0.000000000000000000e+00,-1.847727602641087152e-01,-1.274276328975303962e-01,-0.000000000000000000e+00,-1.582488778626779391e-01,-2.323626183334390749e-01,0.000000000000000000e+00,1.582488778626779946e-01,2.323626183334384920e-01,0.000000000000000000e+00,1.847727602641115463e-01,1.274276328975412209e-01
2.150000000000000244e-01,-0.000000000000000000e+00,-1.870586412404260102e-01,-1.301476299216681176e-01,-0.000000000000000000e+00,-1.617480326609766206e-01,-2.321965147826190734e-01,0.000000000000000000e+00,1.617480326609750108e-01,2.321965147826147990e-01,0.000000000000000000e+00,1.870586412404285914e-01,1.301476299216702548e-01
2.166666666666666741e-01,-0.000000000000000000e+00,-1.893356960381943344e-01,-1.328678380075502818e-01,-0.000000000000000000e+00,-1.649936800776907742e-01,-2.319304550346699689e-01,0.000000000000000000e+00,1.649936800776911905e-01,2.319304550346673321e-01,0.000000000000000000e+00,1.893356960381907539e-01,1.328678380075453414e-01
2.183333333333333515e-01,-0.000000000000000000e+00,-1.916038952838765297e-01,-1.355882220963635088e-01,-0.000000000000000000e+00,-1.679798919806552715e-01,-2.315656740758916809e-01,0.000000000000000000e+00,1.679798919806549939e-01,2.315656740758926246e-01,0.000000000000000000e+00,1.916038952838806930e-01,1.355882220963466334e-01
2.200000000000000011e-01,-0.000000000000000000e+00,-1.938632098314011787e-01,-1.383087472506998039e-01,-0.000000000000000000e+00,-1.707008118986024781e-01,-2.311032115208839499e-01,0.000000000000000000e+00,1.707008118986030054e-01,2.311032115208849491e-01,0.000000000000000000e+00,1.938632098314010122e-01,1.383087472507006088e-01
2.216666666666666785e-01,-0.000000000000000000e+00,-1.961136107633785486e-01,-1.410293786565013086e-01,-0.000000000000000000e+00,-1.731506594680918276e-01,-2.305439001561590540e-01,0.000000000000000000e+00,1.731506594680917721e-01,2.305439001561596368e-01,0.000000000000000000e+00,1.961136107633844883e-01,1.410293786565084140e-01
2.233333333333333559e-01,-0.000000000000000000e+00,-1.983550693923551989e-01,-1.437500816249023816e-01,-0.000000000000000000e+00,-1.753237352216558131e-01,-2.298883549925970771e-01,0.000000000000000000e+00,1.753237352216560907e-01,2.298883549925959113e-01,0.000000000000000000e+00,1.983550693923576413e-01,1.437500816249128455e-01
2.250000000000000056e-01,-0.000000000000000000e+00,-2.005875572619696401e-01,-1.464708215940494496e-01,-0.000000000000000000e+00,-1.772144256590382771e-01,-2.291369627974664258e-01,0.000000000000000000e+00,1.772144256590398592e-01,2.291369627974672862e-01,0.000000000000000000e+00,2.005875572619689740e-01,1.464708215940412617e-01
2.266666666666666829e-01,-0.000000000000000000e+00,-2.028110461480808480e-01,-1.491915641308508844e-01,-0.000000000000000000e+00,-1.788172085410890955e-01,-2.282898720734362064e-01,0.000000000000000000e+00,1.788172085410902334e-01,2.282898720734343467e-01,0.000000000000000000e+00,2.028110461480789883e-01,1.491915641308485252e-01
2.283333333333333603e-01,-0.000000000000000000e+00,-2.050255080598506474e-01,-1.519122749328757627e-01,-0.000000000000000000e+00,-1.801266583448276337e-01,-2.273469834494241393e-01,0.000000000000000000e+00,1.801266583448277170e-01,2.273469834494208364e-01,0.000000000000000000e+00,2.050255080598487600e-01,1.519122749328738753e-01
2.300000000000000100e-01,-0.000000000000000000e+00,-2.072309152407359467e-01,-1.546329198299209728e-01,-0.000000000000000000e+00,-1.811374518180499937e-01,-2.263079404464122535e-01,0.000000000000000000e+00,1.811374518180501325e-01,2.263079404464121425e-01,0.000000000000000000e+00,2.072309152407394162e-01,1.546329198299182806e-01
2.316666666666666874e-01,-0.000000000000000000e+00,-2.094272401695250474e-01,-1.573534647857138535e-01,-0.000000000000000000e+00,-1.818443735729747268e-01,-2.251721205803617620e-01,0.000000000000000000e+00,1.818443735729691202e-01,2.251721205803613735e-01,0.000000000000000000e+00,2.094272401695227437e-01,1.573534647857113555e-01
2.333333333333333370e-01,-0.000000000000000000e+00,-2.116144555611910172e-01,-1.600738758995814137e-01,-0.000000000000000000e+00,-1.822423216605926211e-01,-2.239386267643723172e-01,0.000000000000000000e+00,1.822423216605933705e-01,2.239386267643714012e-01,0.000000000000000000e+00,2.116144555611969569e-01,1.600738758995804145e-01
2.350000000000000144e-01,-0.000000000000000000e+00,-2.137925343678530876e-01,-1.627941194080261555e-01,-0.000000000000000000e+00,-1.823263130710912339e-01,-2.226062789734404856e-01,0.000000000000000000e+00,1.823263130710921776e-01,2.226062789734406799e-01,0.000000000000000000e+00,2.137925343678466483e-01,1.627941194080183007e-01
2.366666666666666918e-01,-0.000000000000000000e+00,-2.159614497795012966e-01,-1.655141616862330356e-01,-0.000000000000000000e+00,-1.820914891102275168e-01,-2.211736061372436557e-01,0.000000000000000000e+00,1.820914891102244360e-01,2.211736061372372442e-01,0.000000000000000000e+00,2.159614497795011578e-01,1.655141616862329523e-01
2.383333333333333415e-01,-0.000000000000000000e+00,-2.181211752248770896e-01,-1.682339692496241101e-01,-0.000000000000000000e+00,-1.815331206079660586e-01,-2.196388382298801456e-01,0.000000000000000000e+00,1.815331206079634774e-01,2.196388382298777031e-01,0.000000000000000000e+00,2.181211752248750080e-01,1.682339692496215566e-01
2.400000000000000189e-01,-0.000000000000000000e+00,-2.202716843721289619e-01,-1.709535087552549182e-01,-0.000000000000000000e+00,-1.806466129228829209e-01,-2.179998985301788428e-01,0.000000000000000000e+00,1.806466129228871675e-01,2.179998985301718761e-01,0.000000000000000000e+00,2.202716843721289341e-01,1.709535087552636334e-01
2.416666666666666685e-01,-0.000000000000000000e+00,-2.224129511295231953e-01,-1.736727470033349596e-01,-0.000000000000000000e+00,-1.794275107147211001e-01,-2.162543960318957237e-01,0.000000000000000000e+00,1.794275107147214610e-01,2.162543960319027458e-01,0.000000000000000000e+00,2.224129511295221406e-01,1.736727470033340714e-01
2.433333333333333459e-01,-0.000000000000000000e+00,-2.245449496460618921e-01,-1.763916509384697573e-01,-0.000000000000000000e+00,-1.778715024674582257e-01,-2.143996179906740296e-01,0.000000000000000000e+00,1.778715024674596690e-01,2.143996179906747512e-01,0.000000000000000000e+00,2.245449496460680539e-01,1.763916509384615139e-01
2.450000000000000233e-01,-0.000000000000000000e+00,-2.266676543120966503e-01,-1.791101876510816093e-01,-0.000000000000000000e+00,-1.759744247566410180e-01,-2.124325226025799151e-01,0.000000000000000000e+00,1.759744247566396025e-01,2.124325226025806646e-01,0.000000000000000000e+00,2.266676543120877685e-01,1.791101876510777791e-01
2.466666666666666730e-01,-0.000000000000000000e+00,-2.287810397597724865e-01,-1.818283243787206793e-01,-0.000000000000000000e+00,-1.737322662671569873e-01,-2.103497318192401044e-01,0.000000000000000000e+00,1.737322662671537676e-01,2.103497318192377175e-01,0.000000000000000000e+00,2.287810397597719314e-01,1.818283243787198467e-01
2.483333333333333504e-01,-0.000000000000000000e+00,-2.308850808636297436e-01,-1.845460285072198781e-01,-0.000000000000000000e+00,-1.711411715812936052e-01,-2.081475243148174226e-01,0.000000000000000000e+00,1.711411715812959644e-01,2.081475243148203647e-01,0.000000000000000000e+00,2.308850808636309093e-01,1.845460285072132445e-01
2.500000000000000000e-01,-0.000000000000000000e+00,-2.329797527409156466e-01,-1.872632675719388406e-01,-0.000000000000000000e+00,-1.681974447716651777e-01,-2.058218286325045332e-01,0.000000000000000000e+00,1.681974447716632071e-01,2.058218286325076141e-01,0.000000000000000000e+00,2.329797527409158131e-01,1.872632675719469175e-01
2.516666666666667052e-01,-0.000000000000000000e+00,-2.350648488966925742e-01,-1.898649620814611416e-01,-0.000000000000000000e+00,-1.650782445889283911e-01,-2.034305763230765673e-01,0.000000000000000000e+00,1.650782445889302230e-01,2.034305763230647990e-01,0.000000000000000000e+00,2.350648488966987359e-01,1.898649620814614747e-01
2.533333333333333548e-01,-0.000000000000000000e+00,-2.371434173817302538e-01,-1.922386805141688970e-01,-0.000000000000000000e+00,-1.619631362609206260e-01,-2.010346088395545405e-01,0.000000000000000000e+00,1.619631362609235403e-01,2.010346088395626174e-01,0.000000000000000000e+00,2.371434173817369984e-01,1.922386805141727828e-01
2.550000000000000044e-01,-0.000000000000000000e+00,-2.392198390858833179e-01,-1.943882792306465546e-01,-0.000000000000000000e+00,-1.588521553997507274e-01,-1.986339531640603229e-01,0.000000000000000000e+00,1.588521553997494229e-01,1.986339531640651801e-01,0.000000000000000000e+00,2.392198390858828461e-01,1.943882792306491081e-01
2.566666666666667096e-01,-0.000000000000000000e+00,-2.412978690777187185e-01,-1.963175045407041519e-01,-0.000000000000000000e+00,-1.557453377865539723e-01,-1.962286365305411784e-01,0.000000000000000000e+00,1.557453377865559985e-01,1.962286365305410119e-01,0.000000000000000000e+00,2.412978690777171920e-01,1.963175045407082597e-01
2.583333333333333592e-01,-0.000000000000000000e+00,-2.433806487199123569e-01,-1.980299942430593374e-01,-0.000000000000000000e+00,-1.526427193665506332e-01,-1.938186864216020489e-01,0.000000000000000000e+00,1.526427193665499116e-01,1.938186864215960536e-01,0.000000000000000000e+00,2.433806487199124957e-01,1.980299942430591431e-01
2.600000000000000089e-01,-0.000000000000000000e+00,-2.454707185695422511e-01,-1.995292795693306143e-01,-0.000000000000000000e+00,-1.495443362458531156e-01,-1.914041305660614256e-01,0.000000000000000000e+00,1.495443362458587777e-01,1.914041305660604819e-01,0.000000000000000000e+00,2.454707185695410576e-01,1.995292795693343613e-01
2.616666666666666585e-01,-0.000000000000000000e+00,-2.475700320269739740e-01,-2.008187874891051994e-01,-0.000000000000000000e+00,-1.464502246883113978e-01,-1.889849969366420301e-01,0.000000000000000000e+00,1.464502246883073733e-01,1.889849969366444449e-01,0.000000000000000000e+00,2.475700320269747234e-01,2.008187874891038394e-01
2.633333333333333637e-01,-0.000000000000000000e+00,-2.496799696963813986e-01,-2.019018433356364883e-01,-0.000000000000000000e+00,-1.433604211122447292e-01,-1.865613137475476968e-01,0.000000000000000000e+00,1.433604211122430916e-01,1.865613137475461147e-01,0.000000000000000000e+00,2.496799696963820092e-01,2.019018433356371822e-01
2.650000000000000133e-01,-0.000000000000000000e+00,-2.518013544195691900e-01,-2.027816737133916192e-01,-0.000000000000000000e+00,-1.402749620872656144e-01,-1.841331094520174960e-01,0.000000000000000000e+00,1.402749620872647818e-01,1.841331094520144707e-01,0.000000000000000000e+00,2.518013544195675801e-01,2.027816737133943115e-01
2.666666666666666630e-01,-0.000000000000000000e+00,-2.539344669434214219e-01,-2.034614096498370550e-01,-0.000000000000000000e+00,-1.371938843309829514e-01,-1.817004127398802182e-01,0.000000000000000000e+00,1.371938843309881972e-01,1.817004127398789137e-01,0.000000000000000000e+00,2.539344669434177582e-01,2.034614096498378599e-01
2.683333333333333681e-01,-0.000000000000000000e+00,-2.560790621800829170e-01,-2.039440899555702846e-01,-0.000000000000000000e+00,-1.341172247057489386e-01,-1.792632525350945361e-01,0.000000000000000000e+00,1.341172247057454692e-01,1.792632525351000039e-01,0.000000000000000000e+00,2.560790621800826949e-01,2.039440899555730879e-01
2.700000000000000178e-01,-0.000000000000000000e+00,-2.582343860181618433e-01,-2.042326647589052802e-01,-0.000000000000000000e+00,-1.310450202153238819e-01,-1.768216579931983501e-01,0.000000000000000000e+00,1.310450202153241872e-01,1.768216579932042343e-01,0.000000000000000000e+00,2.582343860181604001e-01,2.042326647589032818e-01
2.716666666666666674e-01,-0.000000000000000000e+00,-2.603991926426363346e-01,-2.043299991830312412e-01,-0.000000000000000000e+00,-1.279773080015869091e-01,-1.743756584988227776e-01,0.000000000000000000e+00,1.279773080015858544e-01,1.743756584988183644e-01,0.000000000000000000e+00,2.603991926426378334e-01,2.043299991830302142e-01
2.733333333333333726e-01,-0.000000000000000000e+00,-2.625717623212250884e-01,-2.042388771367497358e-01,-0.000000000000000000e+00,-1.249141253411815977e-01,-1.719252836630930092e-01,0.000000000000000000e+00,1.249141253411856223e-01,1.719252836630907055e-01,0.000000000000000000e+00,2.625717623212255325e-01,2.042388771367495137e-01
2.750000000000000222e-01,-0.000000000000000000e+00,-2.647499196153813572e-01,-2.039620051926481492e-01,-0.000000000000000000e+00,-1.218555096421454764e-01,-1.694705633210622508e-01,0.000000000000000000e+00,1.218555096421463924e-01,1.694705633210597806e-01,0.000000000000000000e+00,2.647499196153809686e-01,2.039620051926494537e-01
2.766666666666666718e-01,-0.000000000000000000e+00,-2.669310519751350030e-01,-2.035020165302124096e-01,-0.000000000000000000e+00,-1.188014984405331292e-01,-1.670115275291303991e-01,0.000000000000000000e+00,1.188014984405378754e-01,1.670115275291312040e-01,0.000000000000000000e+00,2.669310519751341149e-01,2.035020165302117712e-01
2.783333333333333770e-01,-0.000000000000000000e+00,-2.691121286786052891e-01,-2.028614749251326232e-01,-0.000000000000000000e+00,-1.157521293970333598e-01,-1.645482065623759815e-01,0.000000000000000000e+00,1.157521293970309867e-01,1.645482065623853074e-01,0.000000000000000000e+00,2.691121286786046785e-01,2.028614749251346494e-01
2.800000000000000266e-01,-0.000000000000000000e+00,-2.712897200791081764e-01,-2.020428787703194839e-01,-0.000000000000000000e+00,-1.127074402935054204e-01,-1.620806309119288136e-01,0.000000000000000000e+00,1.127074402935050734e-01,1.620806309119228739e-01,0.000000000000000000e+00,2.712897200791072883e-01,2.020428787703187623e-01
